Date,Time,SET,Value,2D,Modern,Internet
2025-04-08,15:00:00,"1,074.59","66,714.48",94,0,0
2025-04-08,16:30:00,"1,074.59","66,714.48",94,0,0
2025-04-09,11:00:00,"1,065.61","21,518.27",18,0,0
2025-04-09,12:01:00,"1,065.61","21,518.27",18,0,0
2025-04-09,15:00:00,"1,088.18","50,884.78",84,0,0
2025-04-09,16:30:00,"1,088.18","50,884.78",84,0,0
2025-04-10,11:00:00,"1,136.58","27,795.60",85,0,0
2025-04-10,12:01:00,"1,136.58","27,795.60",85,0,0
2025-04-10,15:00:00,"1,133.95","50,222.48",52,0,0
2025-04-10,16:30:00,"1,133.95","50,222.48",52,0,0
2025-04-15,11:00:00,"1,128.66","34,692.72",62,0,0
2025-04-15,12:01:00,"1,128.66","34,692.72",62,0,0
2025-04-15,15:00:00,"1,128.66","34,692.72",62,0,0
2025-04-15,16:30:00,"1,128.66","34,692.72",62,0,0
2025-04-16,11:00:00,"1,128.14","21,550.77",40,0,0
2025-04-16,12:01:00,"1,128.14","21,550.77",40,0,0
2025-04-16,15:00:00,"1,138.90","41,200.11",0,0,0
2025-04-16,16:30:00,"1,138.90","41,200.11",0,0,0
2025-04-17,11:00:00,"1,137.81","15,465.75",15,0,0
2025-04-17,12:01:00,"1,137.81","15,465.75",15,0,0
2025-04-17,15:00:00,"1,141.28","29,646.08",86,0,0
2025-04-17,16:30:00,"1,141.28","29,646.08",86,0,0
2025-04-18,11:00:00,"1,145.16","13,789.28",69,0,0
2025-04-18,12:01:00,"1,145.16","13,789.28",69,0,0
2025-04-18,15:00:00,"1,150.95","27,673.54",53,0,0
2025-04-18,16:30:00,"1,150.95","27,673.54",53,0,0
2025-04-21,11:00:00,"1,147.16","15,405.07",65,0,0
2025-04-21,12:01:00,"1,147.16","15,405.07",65,0,0
2025-04-21,15:00:00,"1,134.71","32,465.37",15,0,0
2025-04-21,16:30:00,"1,134.71","32,465.37",15,0,0
2025-04-22,11:00:00,"1,134.65","17,824.64",54,0,0
2025-04-22,12:01:00,"1,134.65","17,824.64",54,0,0
2025-04-22,15:00:00,"1,144.05","35,686.26",56,0,0
2025-04-22,16:30:00,"1,144.05","35,686.26",56,0,0
2025-04-23,11:00:00,"1,156.81","20,917.01",17,0,0
2025-04-23,12:01:00,"1,156.81","20,917.01",17,0,0
2025-04-23,15:00:00,"1,153.77","38,224.25",74,0,0
2025-04-23,16:30:00,"1,153.77","38,224.25",74,0,0
2025-04-24,11:00:00,"1,150.40","23,268.26",8,0,0
2025-04-24,12:01:00,"1,150.40","23,268.26",8,0,0
2025-04-24,15:00:00,"1,146.86","40,586.85",66,0,0
2025-04-24,16:30:00,"1,146.86","40,586.85",66,0,0
2025-04-25,11:00:00,"1,157.04","17,494.44",44,0,0
2025-04-25,12:01:00,"1,157.04","17,494.44",44,0,0
2025-04-25,15:00:00,"1,159.00","33,120.92",0,0,0
2025-04-25,16:30:00,"1,159.00","33,120.92",0,0,0
2025-04-28,11:00:00,"1,161.70","15,275.83",5,0,0
2025-04-28,12:01:00,"1,161.70","15,275.83",5,0,0
2025-04-28,15:00:00,"1,159.53","28,459.22",39,0,0
2025-04-28,16:30:00,"1,159.53","28,459.22",39,0,0
2025-04-29,11:00:00,"1,158.10","15,628.97",8,0,0
2025-04-29,12:01:00,"1,158.10","15,628.97",8,0,0
2025-04-29,15:00:00,"1,171.12","35,334.16",24,0,0
2025-04-29,16:30:00,"1,171.12","35,334.16",24,0,0
2025-05-01,11:00:00,"1,197.26","54,394.52",64,0,0
2025-05-01,12:01:00,"1,197.26","54,394.52",64,0,0
2025-05-01,15:00:00,"1,197.26","54,394.52",64,0,0
2025-05-01,16:30:00,"1,197.26","54,394.52",64,0,0
2025-05-05,11:00:00,"1,198.98","45,633.02",83,0,0
2025-05-05,12:01:00,"1,198.98","45,633.02",83,0,0
2025-05-05,15:00:00,"1,198.98","45,633.02",83,0,0
2025-05-05,16:30:00,"1,198.98","45,633.02",83,0,0
2025-05-06,11:00:00,"1,196.09","21,509.76",99,0,0
2025-05-06,12:01:00,"1,196.09","21,509.76",99,0,0
2025-05-06,15:00:00,"1,187.86","43,577.28",67,0,0
2025-05-06,16:30:00,"1,187.86","43,577.28",67,0,0
2025-05-07,11:00:00,"1,207.89","24,685.93",95,0,0
2025-05-07,12:01:00,"1,207.89","24,685.93",95,0,0
